source,target,weight
themeshalltv,blactrac,5
themeshalltv,wizkhalifa,4
themeshalltv,itsaproblem,3
themeshalltv,pookeymalibu,2
themeshalltv,moneycarsin,1
trs______,asap_tyra,36
trs______,cope_dinero,31
trs______,__killaa_,5
trs______,quaylahisfav,4
trs______,_singer101,3
trs______,_tweetreebs,2
trs______,itsjayemf,1
1narlay,1yungshoota,11
1narlay,moptopmarley,10
1narlay,ineedjfree,6
1narlay,fastlifecurt,4
1narlay,djmistaxclusive,2
1narlay,royceda59,1
bleek777,lfc_fanforever,10
bleek777,flabbadabbadoo,8
bleek777,craigos0,6
bleek777,mrdizaster,5
bleek777,soljahman,4
bleek777,guffy82,3
bleek777,realpaigewwe,2
bleek777,knoller2,1
cravemylipss,billyinked,7
cravemylipss,ayoo_ihoop,5
cravemylipss,_puredelite,4
cravemylipss,rozay_countin,3
cravemylipss,thesexology,2
cravemylipss,ivoriiii_,1
cruizeisaboss,urbany0uth,8
cruizeisaboss,its_jayyy,7
cruizeisaboss,maceomaddox,6
cruizeisaboss,skateboardslim,5
cruizeisaboss,kandra_t,4
cruizeisaboss,purexstasy_,3
cruizeisaboss,soawesomeada,2
cruizeisaboss,vi_solelyminded,1
damian7_,julianrg_96,6
damian7_,pancholyne,5
damian7_,_theshaman_,4
damian7_,unfriendlygirl_,3
damian7_,xtothev,2
damian7_,djyoungcreator,1
devydev_,lesizmore,14
devydev_,latregistration,13
devydev_,liberated_lez,12
devydev_,prim0e,9
devydev_,lovesdeceit,6
devydev_,boombytches,5
devydev_,_sailorkhandi_,4
devydev_,chilloutniecy,3
devydev_,_southrn_belle_,2
devydev_,allsmiles_247,1
firstprioritymg,day26official,17
firstprioritymg,brandyluvli,7
firstprioritymg,coachkjmd2be,4
firstprioritymg,kyanapendleton,3
firstprioritymg,meemeerenee,2
firstprioritymg,women_of_christ,1
flex_bizzle,marcuspmusic,45
flex_bizzle,torontorappers,7
flex_bizzle,strezzone,4
flex_bizzle,ryoncherry,3
flex_bizzle,jbzmusic,2
flex_bizzle,irflavour,1
frankyaye,xxiadoreyou,86
frankyaye,aintnobread_hoe,76
frankyaye,oneina_millie,24
frankyaye,__prim3,16
frankyaye,chinkypunkin,14
frankyaye,thedro_effect,11
frankyaye,itsbanebitch,10
frankyaye,maryjsmiths,9
frankyaye,ganglandabby,8
frankyaye,pretty_toni_,6
frankyaye,daboiko,5
frankyaye,pinktique,4
frankyaye,itztashabitch,3
frankyaye,sassy_whit,2
frankyaye,_ch0sen_1,1
freshysexy,iam_davido,18
freshysexy,amazingdanny_,17
freshysexy,i_amaugustus,11
freshysexy,myjobsng,6
freshysexy,gossipgirliee,5
freshysexy,kimberlylove85,4
freshysexy,betawards,3
freshysexy,katy9003,2
freshysexy,iambolar,1
hitnrun31,itskenad,8
hitnrun31,team_meximori,6
hitnrun31,humble_cg,5
hitnrun31,vinney2x,4
hitnrun31,mstweetnpuff,3
hitnrun31,_m0rg,2
hitnrun31,finao_13,1
iamjaysangz,scarletwar,16
iamjaysangz,iam100racks,15
iamjaysangz,keyshimz,5
iamjaysangz,tonykroberts,3
iamjaysangz,thetrackkillers,2
iamjaysangz,djlongers,1
laurenbowe,blair,21
laurenbowe,barsandmelody,20
laurenbowe,harvey,11
laurenbowe,dan9700,6
laurenbowe,baileymac02,2
laurenbowe,overloadmusic,1
lukesdaise,michael5sos,12
lukesdaise,arianagrande,11
lukesdaise,ashton5sos,9
lukesdaise,luke5sos,8
lukesdaise,calum5sos,3
lukesdaise,christianovelli,2
lukesdaise,lukesdaise,1
nathanbeckholt,katyrae2017,12
nathanbeckholt,brittanyrenee_5,11
nathanbeckholt,ashlyn_lauren,10
nathanbeckholt,jacked_charlie,6
nathanbeckholt,stafford_17,2
nathanbeckholt,wtfgifspics,1
nwduval904,latregistration,12
nwduval904,hollanddazed,11
nwduval904,hunneemolassess,7
nwduval904,chilloutniecy,4
nwduval904,devydev_,3
nwduval904,osceola_free,2
nwduval904,goldietaylor,1
senshiprx,djkingassassin,12
senshiprx,starforcehh,7
senshiprx,kokaneofficial,6
senshiprx,benjaminenfield,5
senshiprx,iamphilthy,4
senshiprx,sodmg,3
senshiprx,comptonbig2da,2
senshiprx,eljay_wbg,1
squidp,rorie_rdrgz,7
squidp,iam_kingbryant5,5
squidp,_amoremio_,4
squidp,jimbangbang,3
squidp,dabifyouletme,2
squidp,g400_,1
tellietel,love_loyalty__,15
tellietel,trespacerooh,7
tellietel,freetopher,5
tellietel,_20kformydickk,4
tellietel,anti_intellect,3
tellietel,kamantaharris,2
tellietel,_ladyphilosophy,1
thalionkingag,supermeetch,10
thalionkingag,jierdenn,9
thalionkingag,cameronlindsay5,7
thalionkingag,spits_kirk,6
thalionkingag,darianworley,4
thalionkingag,pxrkr,3
thalionkingag,escopabs,2
thalionkingag,thalionkingag,1
bonerchea,mariiidoee,9
bonerchea,misterignorant,7
bonerchea,juemane32_,6
bonerchea,flashh_23,4
bonerchea,breannaa1017,3
bonerchea,asspicsandvines,2
bonerchea,ted_mcfly,1
casinogangpeezy,iitalk_ulisten,8
casinogangpeezy,___xlovableme,6
casinogangpeezy,chxck_mate,5
casinogangpeezy,hitmanedixon,4
casinogangpeezy,_kinglivi,3
casinogangpeezy,_chanelledesire,2
casinogangpeezy,uhm_imdominique,1
chrischin0512,xjeffreyyx,21
chrischin0512,twerkitoneder_,16
chrischin0512,erikhasdemlips,13
chrischin0512,janicemendoza_,12
chrischin0512,landinho_14,11
chrischin0512,nath_liee,10
chrischin0512,jayydanieee,8
chrischin0512,paulbreezylol,2
chrischin0512,chrischin0512,1
derekt529,iricansinsation,9
derekt529,iamdelorean,7
derekt529,tastemiink86,6
derekt529,rodcpr,5
derekt529,bigboi,4
derekt529,ogmelo_,3
derekt529,_raytedr,2
derekt529,kimmyhed,1
eisskuntil,kriezenski,6
eisskuntil,nurul_hedaayah,5
eisskuntil,riszzmalto,4
eisskuntil,shazlinaqeera,3
eisskuntil,ileendrh,2
eisskuntil,_happy_gilmore,1
fleetdjs,fleetdjs,8
fleetdjs,fleetdjsncsc,6
fleetdjs,mizmaf,4
fleetdjs,mp3waxxmusic,3
fleetdjs,neef_buck,2
fleetdjs,djd1ct,1
gabecuhh,laijq,8
gabecuhh,bestofcapricorn,7
gabecuhh,capricorn_ht,4
gabecuhh,illumlnati,3
gabecuhh,_lovejanelle,2
gabecuhh,woridstarfun,1
gospelofadepeju,__lareine,13
gospelofadepeju,obaa_boni,7
gospelofadepeju,lil_fatwo,4
gospelofadepeju,ethiqueen_,3
gospelofadepeju,fatbellybella,2
gospelofadepeju,wiredu_,1
itsjeanine_,_thejam_,6
itsjeanine_,love_britt_ange,5
itsjeanine_,rarebre3d,4
itsjeanine_,dlothegreat,3
itsjeanine_,shutupmurdy,2
itsjeanine_,uberfacts,1
justin3665684,maddusey,14
justin3665684,daniellepeazerx,12
justin3665684,pointlessblog,11
justin3665684,zozeebo,10
justin3665684,tyleroakley,6
justin3665684,lohanthony,4
justin3665684,tanyaburr,3
justin3665684,promotcrowdfund,2
justin3665684,msrebeccablack,1
kiddeffect,thenudemessiah,34
kiddeffect,whltetwltter,22
kiddeffect,glowslice,10
kiddeffect,raycharrles,4
kiddeffect,dejadelacreme,3
kiddeffect,yaaasbitch,2
kiddeffect,alannahre1,1
leesamoc,djmarcd,11
leesamoc,starforcehh,10
leesamoc,kokaneofficial,5
leesamoc,mjthegreatsd,3
leesamoc,keyshiacole,2
leesamoc,1kblx,1
lifewithyanna,i_beenfinessing,15
lifewithyanna,ynwa_dee,13
lifewithyanna,chantalkavon_,10
lifewithyanna,jojacc_,7
lifewithyanna,cjlovesredbones,4
lifewithyanna,yungkelv_kom,3
lifewithyanna,designer_bandz,2
lifewithyanna,__heavennn,1
lmfaoooolaurenn,prettyaleese,37
lmfaoooolaurenn,juss_lookat_her,36
lmfaoooolaurenn,dannnndan,13
lmfaoooolaurenn,adam2daxtreme,5
lmfaoooolaurenn,twerk4a2pcmeal_,4
lmfaoooolaurenn,ellevarner,3
lmfaoooolaurenn,astoldbydani,2
lmfaoooolaurenn,iam__swagg,1
loopinp,djmarcd,9
loopinp,kokaneofficial,7
loopinp,starforcehh,5
loopinp,urstheknockout,4
loopinp,mznay414,2
loopinp,gucci1017,1
maruumaa,ashadopest,6
maruumaa,ayahabbal26,5
maruumaa,somaymay,4
maruumaa,sarahsaeh,3
maruumaa,mehrkhaliq10,2
maruumaa,eastafricanczar,1
missangeladavis,haughtybynature,24
missangeladavis,chefwaites,22
missangeladavis,joy_doe,10
missangeladavis,sheseauxsaditty,7
missangeladavis,bmorelikenita,6
missangeladavis,missangeladavis,5
missangeladavis,coachpcare,4
missangeladavis,tastefullynasty,3
missangeladavis,theandregeorge,2
missangeladavis,therealprlady,1
ms_sharinbaybeh,solaadio,75
ms_sharinbaybeh,afmblogs,11
ms_sharinbaybeh,codesarchitect,5
ms_sharinbaybeh,ada_zii,3
ms_sharinbaybeh,zinnied,2
ms_sharinbaybeh,deolaaa,1
nawshus,rarebre3d,13
nawshus,fuckurtimeline,12
nawshus,djtye203,10
nawshus,poeticheroin,9
nawshus,soursparks,7
nawshus,msjennajacobs,6
nawshus,theonlyreed,5
nawshus,yellowdevil_,4
nawshus,taxstone,3
nawshus,intensedesire,2
nawshus,strangepintura,1
pretty_bazarr,almightyken300,7
pretty_bazarr,dty__,6
pretty_bazarr,400made,4
pretty_bazarr,_rozaynaee,3
pretty_bazarr,snatchinyacake,2
pretty_bazarr,niconostalgia_,1
rimstyle26,cyertyfyed_diva,7
rimstyle26,arisaidso,6
rimstyle26,st_rfir3,4
rimstyle26,hot97svg,3
rimstyle26,footyhumour,2
rimstyle26,abanie_j,1
shawtygirlkay,xtinnnaa,12
shawtygirlkay,whysorude_,5
shawtygirlkay,_theplanes,4
shawtygirlkay,_itsalliee,3
shawtygirlkay,hooksventura,2
shawtygirlkay,ceedot_richh,1
sokhnagaye1,postbadfoods__,41
sokhnagaye1,postfoodporn,24
sokhnagaye1,post_food,13
sokhnagaye1,postbadfood_,12
sokhnagaye1,postbadfood,10
sokhnagaye1,itsahmvd,4
sokhnagaye1,postbadfoods,3
sokhnagaye1,tumbierthoughts,2
sokhnagaye1,adjimouyana,1
subbyff,princeronald2,10
subbyff,its_shizzle,9
subbyff,subbyff,7
subbyff,hay_wise,5
subbyff,gentuliusjulius,2
subbyff,kalushia_ondis1,1
swagg_datdude,tomboi_239,11
swagg_datdude,cstyle239,10
swagg_datdude,jmaineevent239,8
swagg_datdude,bzbadass239,5
swagg_datdude,smurk239,4
swagg_datdude,roxanne_28_,3
swagg_datdude,_ittybittysarah,2
swagg_datdude,dub_a_,1
thejetfiles,_renmen,11
thejetfiles,menkthedon,6
thejetfiles,keeshbeez,5
thejetfiles,dhee_bestestt,4
thejetfiles,4ft9chass,3
thejetfiles,kayliese,2
thejetfiles,xstrology,1
yaboiibriggs,ericaaa_mc,8
yaboiibriggs,asapferg,6
yaboiibriggs,wizkhalifa,5
yaboiibriggs,itsjustcp,4
yaboiibriggs,cscampb3ll,3
yaboiibriggs,complexmag,2
yaboiibriggs,iamsu,1
_naturalbitch,_thatniggamunch,7
_naturalbitch,__jnj,6
_naturalbitch,emanimariee,4
_naturalbitch,youngkingj_,3
_naturalbitch,charliemack302,2
_naturalbitch,finesse1oo,1
abeau2ifulmind,feministajones,24
abeau2ifulmind,beauty_jackson,13
abeau2ifulmind,alis10th,6
abeau2ifulmind,theblackvoice,5
abeau2ifulmind,theeelioness,3
abeau2ifulmind,telegraph,2
abeau2ifulmind,abc,1
alphamale52,its_real_21,13
alphamale52,slim_candoit,11
alphamale52,callmediddybaby,8
alphamale52,onlyhe_knows,7
alphamale52,imakem_tapout,6
alphamale52,youanonfactor,5
alphamale52,worstbehavior0,4
alphamale52,nikk_star,3
alphamale52,thatdaaamn_teak,2
alphamale52,da_incredibleh,1
atouchakaytour,c00lbreez,9
atouchakaytour,mrveasy,5
atouchakaytour,djshawbee,4
atouchakaytour,jody_my_jody,3
atouchakaytour,mike_dollaz,2
atouchakaytour,surfboy_stiz,1
bonnieegaga,musicnothebling,18
bonnieegaga,tobeymonster,15
bonnieegaga,gagadaily,10
bonnieegaga,ladygaga,5
bonnieegaga,huffposttv,4
bonnieegaga,cinemabite,3
bonnieegaga,stefanibadkid,2
bonnieegaga,fuckyeeahgaga,1
briaisreal,1nonly_tata,8
briaisreal,jugg_mann24,7
briaisreal,wayne85live,6
briaisreal,jimmyslanger,5
briaisreal,plutouniversity,4
briaisreal,wealthhgoddess_,3
briaisreal,awsookisooki_ni,2
briaisreal,tyelur_,1
cartoon_ugly,buhlebeautyii,7
cartoon_ugly,tee_tee__,6
cartoon_ugly,luungiile,5
cartoon_ugly,king_shadii,4
cartoon_ugly,shadiii_fluxx,3
cartoon_ugly,vixen035,2
cartoon_ugly,nile_uspix,1
cestlaviejay,lariajenae,15
cestlaviejay,kingherod_,9
cestlaviejay,___sugarkane,7
cestlaviejay,__loverina,6
cestlaviejay,ereiyal,4
cestlaviejay,choccmoney,3
cestlaviejay,banktellatee,2
cestlaviejay,maurielle__,1
definition223,luvinthisshit,10
definition223,melimel42688,7
definition223,that1tarig,5
definition223,mscolo,3
definition223,b_nerd,2
definition223,adorable_dime,1
druss45,mrdizaster,9
druss45,daylyt2k,5
druss45,hollowdadonlom,4
druss45,bigboi,3
druss45,mlggunezyyy,2
druss45,thisistwizz,1
gettaent,drenosalucci,54
gettaent,youngjeezy,15
gettaent,1yowda,11
gettaent,therealpinkyxxx,4
gettaent,therealgettaent,3
gettaent,big_gov,2
hellakev,henroc_,7
hellakev,theonlyreed,5
hellakev,stevolucci,4
hellakev,mikeshotya,3
hellakev,rgmaree,2
hellakev,cashtfe,1
jahmalofamerica,khalifist,22
jahmalofamerica,_playstationgod,10
jahmalofamerica,youarenotdeep,6
jahmalofamerica,divamonroe2uhoe,5
jahmalofamerica,karlaonthemoon,4
jahmalofamerica,noordinarybean,3
jahmalofamerica,gee_thornley,2
jahmalofamerica,cashtfe,1
jeremy_horn,dizzydianajo1,8
jeremy_horn,adamleeguitar,6
jeremy_horn,ladymavericknyc,4
jeremy_horn,lionelrichie,3
jeremy_horn,nilerodgers,2
jeremy_horn,instagram,1
kissmeloveme__,chancexalsina,7
kissmeloveme__,voicetoosmooth,6
kissmeloveme__,saddybey,5
kissmeloveme__,baesuschrist,3
kissmeloveme__,datgirlt_reezy,2
kissmeloveme__,aliyahster,1
kuteekayy,jabriachanel,6
kuteekayy,jcoleeeeee,5
kuteekayy,901nick,4
kuteekayy,popapillor_ptp,3
kuteekayy,901yrn,2
kuteekayy,barrybenfrank,1
lac3up,lashaegilard,18
lac3up,j_will005,10
lac3up,zebabbyyyy,7
lac3up,weloveroshes,5
lac3up,reallyhighideas,3
lac3up,tomhoopmixtape,1
liljohn_fnv9,mobigotagether,9
liljohn_fnv9,iamkeedy_jolie,7
liljohn_fnv9,doitlikefeltra,6
liljohn_fnv9,emmz_hearts_ken,5
liljohn_fnv9,jaztherapper,3
liljohn_fnv9,pr3ttyn33,2
liljohn_fnv9,xstrology,1
lngbrdindave,goobynay,8
lngbrdindave,basedchasen,5
lngbrdindave,chlldhoodruiner,4
lngbrdindave,soccerdotcom,3
lngbrdindave,mosleythegoat,2
lngbrdindave,mf_marioflores,1
lola_maccc,stvcia,11
lola_maccc,its_nevaenuf,10
lola_maccc,riaaa_jolie,7
lola_maccc,_iam_mercedes,5
lola_maccc,tasauraleonard,4
lola_maccc,__maryjaneboss,3
lola_maccc,1amazingnigga,2
lola_maccc,tonyromo__,1
lovekyiaaa,s_jaacky,7
lovekyiaaa,khamariiii,6
lovekyiaaa,cherokee_rm,5
lovekyiaaa,asante_isit,4
lovekyiaaa,mayarieee,3
lovekyiaaa,caamm23,2
lovekyiaaa,_draaaay,1
makaylaalind,atball8,12
makaylaalind,katiee_olsonn,5
makaylaalind,thatkidmoney,4
makaylaalind,openurinal,3
makaylaalind,omfgshawty,2
makaylaalind,itsmovies,1
marques_g,colbyasmithwick,8
marques_g,maxdpd,6
marques_g,unclehemp,5
marques_g,johnnynba,4
marques_g,eyeonnfl,2
marques_g,mekkadonmusic,1
miszamo,iamcoldhearted_,8
miszamo,mubziii,5
miszamo,itshodanay,4
miszamo,ayannnnnxo,3
miszamo,elbeardjefe,2
miszamo,sarfrazhamza,1
mr1738,tisharaquel,28
mr1738,wildcougconfess,21
mr1738,smooth_orator,18
mr1738,reaiaiphamaie,12
mr1738,newageiketurner,11
mr1738,sirtrillington,10
mr1738,nenaappeal,9
mr1738,boogiebap,8
mr1738,thehuskynubian,7
mr1738,heavenboo1,6
mr1738,damnit_mannn,5
mr1738,akacharleswade,4
mr1738,xcaramel_jonesx,3
mr1738,strangepintura,2
mr1738,cashtfe,1
msrochellebb,papii_abz,26
msrochellebb,princeofoxford,15
msrochellebb,almightyuncle_,9
msrochellebb,deerock_,7
msrochellebb,humble_mickz,6
msrochellebb,ox_michelle,5
msrochellebb,uncle_de,4
msrochellebb,mr__ble,3
msrochellebb,jayandreas,2
msrochellebb,bigtwyla,1
sabrinaacruuz,melortizzz,14
sabrinaacruuz,guccigeber,12
sabrinaacruuz,jamesserrano_,7
sabrinaacruuz,francesscaaa,4
sabrinaacruuz,chelseakiddd_,2
sabrinaacruuz,thesamboggs,1
silvernsz,djkingassassin,16
silvernsz,souljaboy,10
silvernsz,starforcehh,7
silvernsz,djscrill,6
silvernsz,benjaminenfield,5
silvernsz,iamphilthy,4
silvernsz,keyshiacole,3
silvernsz,comptonbig2da,2
silvernsz,sab_mc,1
sotunechi,liltunechi,8
sotunechi,binys_,6
sotunechi,sarcassmlol,4
sotunechi,nickiminaj,3
sotunechi,iadore_londria,2
sotunechi,desmondlc,1
spittakpz,princessstormm,12
spittakpz,bpii_,10
spittakpz,_jaetaughtu_,7
spittakpz,crownroyal_k,6
spittakpz,flockafierce,5
spittakpz,jrello_1x,4
spittakpz,fuckerysback,3
spittakpz,i__pooted,2
spittakpz,imaplainjane,1
teammacanaman,topnotchsaditty,10
teammacanaman,chrisstrokesxxx,9
teammacanaman,mzjadastevens,6
teammacanaman,macanamanxxx,4
teammacanaman,xacerockwoodx,2
teammacanaman,kellydivine,1
trillwaved,2faced_gemini_,8
trillwaved,xtriplethreat,6
trillwaved,_haleysierra,4
trillwaved,pinklipstickkk_,3
trillwaved,iam_monroe18,2
trillwaved,islumpthots_,1
_naysiam,_emojigoddess_,10
_naysiam,___gilly,9
_naysiam,_slowwpoke,8
_naysiam,kaefab,7
_naysiam,lilkurk,5
_naysiam,macsauce___,4
_naysiam,_nikkit__,3
_naysiam,jazminerina,2
_naysiam,__heavennn,1
angelo_faiella,beentrillaustin,11
angelo_faiella,19delta4life,6
angelo_faiella,man_ee,4
angelo_faiella,officiallyice,3
angelo_faiella,minniegoodaz,2
angelo_faiella,justpoetic_,1
bettylpettus,wbvt_98fm,21
bettylpettus,bettylpettus,18
bettylpettus,dpburnette,16
bettylpettus,a5h0ka,6
bettylpettus,seanhannity,4
bettylpettus,chriskoe53,2
bettylpettus,donnajchandler,1
boardwalkisabel,thevoicefm,8
boardwalkisabel,fullimpact365,5
boardwalkisabel,maddiejwarren,4
boardwalkisabel,eghradio,3
boardwalkisabel,kingdonward,2
boardwalkisabel,elite365radio,1
brebea11,jodyrigle,149
brebea11,smackedu,112
brebea11,kpaturas,62
brebea11,cuyler1987,55
brebea11,brendagarron,17
brebea11,repmiketurner,6
brebea11,repmarcykaptur,5
brebea11,speakerboehner,4
brebea11,repbillflores,3
brebea11,repesty,2
brebea11,reptipton,1
cheetosandhoes,saywhitegirl,10
cheetosandhoes,thamovie,8
cheetosandhoes,lilbootykat_,7
cheetosandhoes,dandre_,6
cheetosandhoes,_qweenkay,5
cheetosandhoes,yungniggabri,3
cheetosandhoes,whitegirlniya_,2
cheetosandhoes,thelesser_known,1
cityboy_ant,chlldhoodruiner,21
cityboy_ant,_kingmannyd,20
cityboy_ant,koala_kenny,6
cityboy_ant,perfectcoupies,4
cityboy_ant,theworldstories,3
cityboy_ant,a1cashh,2
cityboy_ant,kingmannyd,1
crystalx10,chinesegvld,12
crystalx10,deadlyacids_,11
crystalx10,nc_areasfinestt,9
crystalx10,__antonys,8
crystalx10,onlyonewillam,7
crystalx10,brittaanny__,6
crystalx10,creepvibes,5
crystalx10,wifioverhoess,4
crystalx10,wxves___,3
crystalx10,thatuglycoyote,2
crystalx10,tumblrg0d_,1
derek_chavez13,steveng_21,14
derek_chavez13,cesarofwgktaa,9
derek_chavez13,bigd_danny,7
derek_chavez13,noswagg_che,5
derek_chavez13,ag_loko,4
derek_chavez13,radiovictor77,3
derek_chavez13,jesus_torres5,2
derek_chavez13,bryan0423,1
dlain_,lyrikill,6
dlain_,ericakaane,5
dlain_,reggieb253,4
dlain_,byekandace,3
dlain_,_scottiepip,2
dlain_,thegodlight,1
flyerthanabyrd,rollingstoneran,7
flyerthanabyrd,_1garyb,5
flyerthanabyrd,deardiary___,4
flyerthanabyrd,camb_followme,3
flyerthanabyrd,southfieldg,2
flyerthanabyrd,dxmthegxd_,1
illwalkees,mathhoffa,8
illwalkees,organikhiphop,6
illwalkees,royceda59,5
illwalkees,cthagod,4
illwalkees,daylyt2k,3
illwalkees,bustarhymes,2
illwalkees,fusetv,1
kandi_jack,mervinmartin_,8
kandi_jack,angryfan007,6
kandi_jack,spincityocean,4
kandi_jack,king_troopa,3
kandi_jack,xengod,2
kandi_jack,hdkg,1
kourtkardasihan,mrjoebanks,43
kourtkardasihan,nashgrier,12
kourtkardasihan,kimkardashain,10
kourtkardasihan,kendalljenner,9
kourtkardasihan,tmz,3
kourtkardasihan,kingbach,2
kourtkardasihan,kimkardashian,1
ladyblovebytes,alaurice,9
ladyblovebytes,whoisyves,8
ladyblovebytes,cruzanchoklate,4
ladyblovebytes,lanomrah,3
ladyblovebytes,ladidahdi,2
ladyblovebytes,taxstone,1
lakawakg,djmarcd,8
lakawakg,souljaboy,7
lakawakg,starforcehh,5
lakawakg,urstheknockout,4
lakawakg,keyshiacole,3
lakawakg,mjthegreatsd,2
lakawakg,affiliantes,1
lifeofjessica,chiefstewart4,10
lifeofjessica,tezzy_tezz,5
lifeofjessica,iridesolo_,4
lifeofjessica,swagggy_kay,3
lifeofjessica,cuz_im_african,2
lifeofjessica,accostedd,1
lorleakk,wb_damo,58
lorleakk,juan410_,41
lorleakk,shi_glizzy,28
lorleakk,_cruddymal,19
lorleakk,pull_thetrigguh,15
lorleakk,last_queen_left,13
lorleakk,toni_gresham,8
lorleakk,gjf_1,7
lorleakk,_iameastside,6
lorleakk,daiknow,5
lorleakk,hadjitheupsettr,4
lorleakk,saequanwhitaker,3
lorleakk,slicc_kee1,2
lorleakk,_kstackss,1
mahdijabr1,imn0taaron,12
mahdijabr1,callmeadolf,10
mahdijabr1,arabiansbeauty,6
mahdijabr1,hot_wing_king,4
mahdijabr1,countonrodney,3
mahdijabr1,latef9498,2
mahdijabr1,mellaxxo,1
mrzackerywalls,ap,7
mrzackerywalls,betawards,6
mrzackerywalls,vibemagazine,5
mrzackerywalls,bet,4
mrzackerywalls,gma,3
mrzackerywalls,xxl,2
mrzackerywalls,smoss,1
queenalexus_,zaytoocold,12
queenalexus_,thevick_inyou,7
queenalexus_,memebhadder,5
queenalexus_,flvckoooo,4
queenalexus_,babyanimalpics,2
queenalexus_,therealhoneymoe,1
sheseri,nowyuknow_bella,8
sheseri,gorgeoustatyy,7
sheseri,jadeyyy_wadeyy,6
sheseri,__taki,3
sheseri,theonlyseth,2
sheseri,__colormebad,1
sincerelyy_nat,mxamayta,7
sincerelyy_nat,bigdaddyblayne,5
sincerelyy_nat,dweeskootskoot,4
sincerelyy_nat,austinsears_,3
sincerelyy_nat,jtlam2,2
sincerelyy_nat,relatablequote,1
smokeayejeffree,ayecasta_,12
smokeayejeffree,obeywhorehey,5
smokeayejeffree,fauxkingdoms,4
smokeayejeffree,stalkautumn,3
smokeayejeffree,oceangrownsmoke,2
smokeayejeffree,simply_aeron,1
spiritmu,djmarcd,8
spiritmu,souljaboy,7
spiritmu,starforcehh,5
spiritmu,urstheknockout,4
spiritmu,keyshiacole,3
spiritmu,mjthegreatsd,2
spiritmu,affiliantes,1
taylornicole_od,golds_inmychain,10
taylornicole_od,emoneystackz,6
taylornicole_od,smoovemoove_,5
taylornicole_od,iamfashlon,3
taylornicole_od,confidentty,2
taylornicole_od,tweetsbydree,1
tcsav,_badazzent_,13
tcsav,boosieofficial,7
tcsav,therealtrillent,5
tcsav,itzleebanks,3
tcsav,instagram,2
tcsav,juicybadazzent,1
3ls_thenimdead,_rockylee_,6
3ls_thenimdead,cuztatted,5
3ls_thenimdead,kashlucciano,4
3ls_thenimdead,bigwhiskey870,3
3ls_thenimdead,mimimzboss,2
3ls_thenimdead,_chicabomba_,1
aceakayoungn,boogmontana_,22
aceakayoungn,kylan_lmb,20
aceakayoungn,tmfnclay_,12
aceakayoungn,soyoubaddhuh,6
aceakayoungn,_joeinkedup,4
aceakayoungn,iyannanicoleeee,3
aceakayoungn,roselexi95,2
aceakayoungn,staybryght,1
anniikaa,omarpena1024,9
anniikaa,mikecervantes59,6
anniikaa,hwy_77,5
anniikaa,jisageee,4
anniikaa,liani57,3
anniikaa,lea_loya,2
anniikaa,rolliemuniz1,1
b0ss561,guccigrr,25
b0ss561,swa666edwolf,22
b0ss561,swankqueen47,11
b0ss561,wave_child,10
b0ss561,allyssabehrendt,9
b0ss561,xo_sna,7
b0ss561,basedalot,6
b0ss561,yungsavage_rubi,5
b0ss561,passerrello,4
b0ss561,mf_eeez,3
b0ss561,onlyhiphopfacts,2
b0ss561,tutelary,1
bitterlysweetx3,kamrybabiiee22,9
bitterlysweetx3,desirevee_,7
bitterlysweetx3,queenneezy_,5
bitterlysweetx3,balvin2brazy,4
bitterlysweetx3,kingceemoney,3
bitterlysweetx3,rozay_pink,2
bitterlysweetx3,ayyooomoni,1
blackswan725,dodgers,8
blackswan725,rolandsmartin,7
blackswan725,blackenterprise,6
blackswan725,oddestfacts,5
blackswan725,fashionablemind,4
blackswan725,timconwayjr,3
blackswan725,carlreiner,2
blackswan725,lakings,1
burnaboy,burnaboy,16
burnaboy,oluwa_lowkey,6
burnaboy,spellzjamin,4
burnaboy,323_ent,3
burnaboy,iamthizzylloyd,2
burnaboy,kenwhit33976125,1
diaammoonndd_,alphabetsoooup,15
diaammoonndd_,kingjordanm_,13
diaammoonndd_,toolegitbritt_,6
diaammoonndd_,iamcoreyana_,5
diaammoonndd_,iamkushylove,4
diaammoonndd_,shiznyee,3
diaammoonndd_,taecocky,2
diaammoonndd_,game_216,1
fellatiomaster,tx_bbc,7
fellatiomaster,chrismactherula,5
fellatiomaster,willie_eater,4
fellatiomaster,blacksnake4u,3
fellatiomaster,fellatiomaster,2
fellatiomaster,capricorn_ht,1
gospotainment,timgodfrey79,22
gospotainment,msanitawilson,20
gospotainment,okeysokay,14
gospotainment,womenoffaith,12
gospotainment,tyetribbett,10
gospotainment,iykeonka,9
gospotainment,kennykore,8
gospotainment,yolandalive,6
gospotainment,nathanielblow,5
gospotainment,donaldlawrence,4
